date,sku_id,product_id,product_name,category_l1,category_l2,brand,avg_price,min_price,max_price,total_sales,shop_count,"record_count "
2026-06-01,SKU1474,PROD1474,Adidas日用商品 SKU1474,日用百货,日用百货,Adidas,359.6,244.22,468.37,855,5,"5"
2026-06-01,SKU1475,PROD1475,美的智能手机 SKU1475,手机数码,手机数码,美的,3510.5,1125.13,7369.52,404,3,"3"
2026-06-01,SKU1476,PROD1476,欧莱雅智能家电 SKU1476,家用电器,家用电器,欧莱雅,3850.52,2503.39,5197.64,287,2,"2"
2026-06-01,SKU1477,PROD1477,NIKE时尚运动鞋 SKU1477,服饰鞋包,服饰鞋包,NIKE,814.1,236.14,1597.6,562,4,"4"
2026-06-01,SKU1478,PROD1478,Apple笔记本电脑 SKU1478,电脑办公,电脑办公,Apple,4726.41,2875.77,7237.7,864,5,"5"
2026-06-01,SKU1479,PROD1479,欧莱雅智能手机 SKU1479,手机数码,手机数码,欧莱雅,4925.49,1557.41,7785.13,805,5,"5"
2026-06-01,SKU1480,PROD1480,美的笔记本电脑 SKU1480,电脑办公,电脑办公,美的,5236.49,2550.16,10491.11,361,3,"3"
2026-06-01,SKU1481,PROD1481,小米时尚运动鞋 SKU1481,服饰鞋包,服饰鞋包,小米,251.0,146.57,332.22,535,3,"3"
2026-06-01,SKU1482,PROD1482,海尔日用商品 SKU1482,日用百货,日用百货,海尔,352.17,29.36,491.65,564,4,"4"
2026-06-01,SKU1483,PROD1483,美的精选零食礼包 SKU1483,食品饮料,食品饮料,美的,117.49,35.82,197.11,667,4,"4"
2026-06-01,SKU1484,PROD1484,三只松鼠日用商品 SKU1484,日用百货,日用百货,三只松鼠,198.69,146.42,290.24,682,4,"4"
2026-06-01,SKU1485,PROD1485,华为时尚运动鞋 SKU1485,服饰鞋包,服饰鞋包,华为,746.13,403.92,1282.19,548,3,"3"
2026-06-01,SKU1486,PROD1486,欧莱雅笔记本电脑 SKU1486,电脑办公,电脑办公,欧莱雅,8237.06,4100.45,10561.19,423,3,"3"
2026-06-01,SKU1487,PROD1487,Adidas日用商品 SKU1487,日用百货,日用百货,Adidas,338.08,208.71,446.02,469,3,"3"
2026-06-01,SKU1488,PROD1488,玉兰油日用商品 SKU1488,日用百货,日用百货,玉兰油,297.25,247.99,346.5,259,2,"2"
2026-06-01,SKU1489,PROD1489,格力笔记本电脑 SKU1489,电脑办公,电脑办公,格力,3324.26,2405.74,4584.83,824,4,"4"
2026-06-01,SKU1490,PROD1490,玉兰油笔记本电脑 SKU1490,电脑办公,电脑办公,玉兰油,7317.5,4057.91,9225.07,389,3,"3"
2026-06-01,SKU1491,PROD1491,美的护肤精华 SKU1491,美妆个护,美妆个护,美的,578.96,522.0,635.93,271,2,"2"
2026-06-01,SKU1492,PROD1492,格力日用商品 SKU1492,日用百货,日用百货,格力,299.72,184.81,406.23,426,3,"3"
2026-06-01,SKU1493,PROD1493,Apple精选零食礼包 SKU1493,食品饮料,食品饮料,Apple,123.32,59.64,184.62,656,4,"4"
2026-06-01,SKU1494,PROD1494,三只松鼠护肤精华 SKU1494,美妆个护,美妆个护,三只松鼠,431.55,300.26,562.84,480,2,"2"
2026-06-01,SKU1495,PROD1495,Apple护肤精华 SKU1495,美妆个护,美妆个护,Apple,439.55,63.71,664.08,513,4,"4"
2026-06-01,SKU1496,PROD1496,联想护肤精华 SKU1496,美妆个护,美妆个护,联想,449.12,218.35,760.3,450,3,"3"
2026-06-01,SKU1497,PROD1497,海尔智能家电 SKU1497,家用电器,家用电器,海尔,2696.54,1281.61,3939.59,719,5,"5"
2026-06-01,SKU1498,PROD1498,小米智能家电 SKU1498,家用电器,家用电器,小米,2873.32,2641.55,3151.14,582,5,"5"
2026-06-01,SKU1499,PROD1499,索尼运动装备 SKU1499,运动户外,运动户外,索尼,1011.7,125.83,3023.6,618,5,"5"
2026-06-01,SKU1500,PROD1500,三星智能家电 SKU1500,家用电器,家用电器,三星,2890.21,793.41,4711.89,399,3,"3"
2026-06-01,SKU1501,PROD1501,小米笔记本电脑 SKU1501,电脑办公,电脑办公,小米,3280.03,611.82,6496.03,586,5,"5"
2026-06-01,SKU1502,PROD1502,三星运动装备 SKU1502,运动户外,运动户外,三星,1293.77,596.13,1826.04,502,3,"3"
2026-06-01,SKU1503,PROD1503,欧莱雅护肤精华 SKU1503,美妆个护,美妆个护,欧莱雅,191.14,46.51,521.42,409,4,"4"
2026-06-01,SKU1504,PROD1504,三星精选零食礼包 SKU1504,食品饮料,食品饮料,三星,205.51,101.35,388.42,561,3,"3"
2026-06-01,SKU1505,PROD1505,Apple精选零食礼包 SKU1505,食品饮料,食品饮料,Apple,72.46,41.16,116.33,663,4,"4"
2026-06-01,SKU1506,PROD1506,格力智能家电 SKU1506,家用电器,家用电器,格力,2227.77,229.01,4226.52,182,2,"2"
2026-06-01,SKU1507,PROD1507,良品铺子智能手机 SKU1507,手机数码,手机数码,良品铺子,5225.88,2269.64,7479.77,1050,5,"5"
2026-06-01,SKU1508,PROD1508,玉兰油智能手机 SKU1508,手机数码,手机数码,玉兰油,3852.8,927.83,7432.39,819,5,"5"
2026-06-01,SKU1509,PROD1509,美的智能家电 SKU1509,家用电器,家用电器,美的,1984.54,305.2,3140.59,504,3,"3"
2026-06-01,SKU1510,PROD1510,欧莱雅时尚运动鞋 SKU1510,服饰鞋包,服饰鞋包,欧莱雅,1109.31,630.23,1588.39,179,2,"2"
2026-06-01,SKU1511,PROD1511,欧莱雅日用商品 SKU1511,日用百货,日用百货,欧莱雅,353.59,278.43,451.03,523,4,"4"
2026-06-01,SKU1512,PROD1512,美的精选零食礼包 SKU1512,食品饮料,食品饮料,美的,117.58,7.14,204.85,600,5,"5"
2026-06-01,SKU1513,PROD1513,美的护肤精华 SKU1513,美妆个护,美妆个护,美的,585.06,385.24,784.88,288,2,"2"
2026-06-01,SKU1514,PROD1514,三只松鼠护肤精华 SKU1514,美妆个护,美妆个护,三只松鼠,552.78,197.2,815.84,995,5,"5"
2026-06-01,SKU1515,PROD1515,美的精选零食礼包 SKU1515,食品饮料,食品饮料,美的,127.73,39.18,205.68,910,5,"5"
2026-06-01,SKU1516,PROD1516,三只松鼠日用商品 SKU1516,日用百货,日用百货,三只松鼠,385.53,305.49,459.41,461,3,"3"
2026-06-01,SKU1517,PROD1517,三只松鼠智能手机 SKU1517,手机数码,手机数码,三只松鼠,4629.14,2941.49,6875.82,336,3,"3"
2026-06-01,SKU1518,PROD1518,玉兰油护肤精华 SKU1518,美妆个护,美妆个护,玉兰油,575.16,511.17,639.16,311,2,"2"
2026-06-01,SKU1519,PROD1519,玉兰油精选零食礼包 SKU1519,食品饮料,食品饮料,玉兰油,85.03,41.73,128.34,329,2,"2"
2026-06-01,SKU1520,PROD1520,小米日用商品 SKU1520,日用百货,日用百货,小米,284.09,175.11,397.69,522,4,"4"
2026-06-01,SKU1521,PROD1521,欧莱雅笔记本电脑 SKU1521,电脑办公,电脑办公,欧莱雅,6876.58,5974.0,7824.2,412,3,"3"
2026-06-01,SKU1522,PROD1522,Adidas日用商品 SKU1522,日用百货,日用百货,Adidas,69.11,26.61,111.61,378,2,"2"
2026-06-01,SKU1523,PROD1523,格力运动装备 SKU1523,运动户外,运动户外,格力,1297.8,239.12,2644.07,574,4,"4"
2026-06-01,SKU1524,PROD1524,华为时尚运动鞋 SKU1524,服饰鞋包,服饰鞋包,华为,482.4,278.45,900.28,681,5,"5"
2026-06-01,SKU1525,PROD1525,格力智能家电 SKU1525,家用电器,家用电器,格力,1829.7,847.8,3584.08,317,3,"3"
2026-06-01,SKU1526,PROD1526,Adidas运动装备 SKU1526,运动户外,运动户外,Adidas,820.06,114.23,1253.79,422,3,"3"
2026-06-01,SKU1527,PROD1527,索尼精选零食礼包 SKU1527,食品饮料,食品饮料,索尼,87.49,41.75,171.95,790,4,"4"
2026-06-01,SKU1528,PROD1528,Adidas日用商品 SKU1528,日用百货,日用百货,Adidas,285.28,202.43,445.37,595,3,"3"
2026-06-01,SKU1529,PROD1529,Apple智能手机 SKU1529,手机数码,手机数码,Apple,3238.78,664.94,7993.57,824,5,"5"
2026-06-01,SKU1530,PROD1530,索尼智能手机 SKU1530,手机数码,手机数码,索尼,4983.24,2504.36,7500.68,860,4,"4"
2026-06-01,SKU1531,PROD1531,NIKE智能手机 SKU1531,手机数码,手机数码,NIKE,4434.57,2130.42,6738.71,444,2,"2"
2026-06-01,SKU1532,PROD1532,三星智能手机 SKU1532,手机数码,手机数码,三星,4389.95,2981.55,5382.97,337,3,"3"
2026-06-01,SKU1533,PROD1533,联想笔记本电脑 SKU1533,电脑办公,电脑办公,联想,6432.54,706.4,9706.23,641,5,"5"
2026-06-01,SKU1534,PROD1534,NIKE日用商品 SKU1534,日用百货,日用百货,NIKE,217.75,153.47,301.73,686,4,"4"
2026-06-01,SKU1535,PROD1535,良品铺子日用商品 SKU1535,日用百货,日用百货,良品铺子,163.99,29.16,326.16,488,4,"4"
2026-06-01,SKU1536,PROD1536,NIKE精选零食礼包 SKU1536,食品饮料,食品饮料,NIKE,78.68,21.87,140.0,533,3,"3"
2026-06-01,SKU1537,PROD1537,Adidas运动装备 SKU1537,运动户外,运动户外,Adidas,1160.66,312.78,2008.55,378,2,"2"
2026-06-01,SKU1538,PROD1538,良品铺子时尚运动鞋 SKU1538,服饰鞋包,服饰鞋包,良品铺子,735.37,120.28,1314.05,509,4,"4"
2026-06-01,SKU1539,PROD1539,格力笔记本电脑 SKU1539,电脑办公,电脑办公,格力,4225.46,1540.46,7164.51,309,3,"3"
2026-06-01,SKU1540,PROD1540,索尼智能家电 SKU1540,家用电器,家用电器,索尼,3185.02,1729.87,4346.57,499,5,"5"
2026-06-01,SKU1541,PROD1541,三星护肤精华 SKU1541,美妆个护,美妆个护,三星,592.08,249.15,849.3,802,4,"4"
2026-06-01,SKU1542,PROD1542,NIKE时尚运动鞋 SKU1542,服饰鞋包,服饰鞋包,NIKE,858.66,62.81,1446.94,696,4,"4"
2026-06-01,SKU1543,PROD1543,格力运动装备 SKU1543,运动户外,运动户外,格力,1888.03,717.18,2839.23,543,3,"3"
2026-06-01,SKU1544,PROD1544,NIKE智能家电 SKU1544,家用电器,家用电器,NIKE,3278.18,1753.61,5118.17,579,4,"4"
2026-06-01,SKU1545,PROD1545,Adidas笔记本电脑 SKU1545,电脑办公,电脑办公,Adidas,6817.12,5849.33,7905.38,555,3,"3"
2026-06-01,SKU1546,PROD1546,玉兰油日用商品 SKU1546,日用百货,日用百货,玉兰油,261.15,202.76,319.54,285,2,"2"
2026-06-01,SKU1547,PROD1547,联想笔记本电脑 SKU1547,电脑办公,电脑办公,联想,6106.61,1832.27,8754.11,942,5,"5"
2026-06-01,SKU1548,PROD1548,华为运动装备 SKU1548,运动户外,运动户外,华为,1559.04,997.55,2120.53,251,2,"2"
2026-06-01,SKU1549,PROD1549,三只松鼠精选零食礼包 SKU1549,食品饮料,食品饮料,三只松鼠,126.27,18.72,200.26,512,4,"4"
2026-06-01,SKU1550,PROD1550,三只松鼠智能手机 SKU1550,手机数码,手机数码,三只松鼠,4375.46,2047.7,6334.88,395,3,"3"
2026-06-01,SKU1551,PROD1551,欧莱雅精选零食礼包 SKU1551,食品饮料,食品饮料,欧莱雅,123.31,9.83,187.85,376,3,"3"
2026-06-01,SKU1552,PROD1552,索尼时尚运动鞋 SKU1552,服饰鞋包,服饰鞋包,索尼,692.62,320.56,1422.37,489,3,"3"
2026-06-01,SKU1553,PROD1553,小米护肤精华 SKU1553,美妆个护,美妆个护,小米,488.41,428.36,548.46,266,2,"2"
2026-06-01,SKU1554,PROD1554,Apple笔记本电脑 SKU1554,电脑办公,电脑办公,Apple,4446.83,2084.6,7759.97,587,4,"4"
2026-06-01,SKU1555,PROD1555,三星时尚运动鞋 SKU1555,服饰鞋包,服饰鞋包,三星,717.98,138.28,1297.67,261,2,"2"
2026-06-01,SKU1556,PROD1556,NIKE日用商品 SKU1556,日用百货,日用百货,NIKE,216.49,196.38,236.59,221,2,"2"
2026-06-01,SKU1557,PROD1557,美的智能手机 SKU1557,手机数码,手机数码,美的,6342.29,5377.1,7082.81,324,3,"3"
2026-06-01,SKU1558,PROD1558,格力时尚运动鞋 SKU1558,服饰鞋包,服饰鞋包,格力,1146.16,927.65,1364.67,277,2,"2"
2026-06-01,SKU1559,PROD1559,三星日用商品 SKU1559,日用百货,日用百货,三星,211.55,60.75,275.74,467,4,"4"
2026-06-01,SKU1560,PROD1560,良品铺子护肤精华 SKU1560,美妆个护,美妆个护,良品铺子,382.14,183.29,736.62,712,4,"4"
2026-06-01,SKU1561,PROD1561,Adidas运动装备 SKU1561,运动户外,运动户外,Adidas,1216.4,184.89,2873.94,398,3,"3"
2026-06-01,SKU1562,PROD1562,美的智能手机 SKU1562,手机数码,手机数码,美的,905.93,532.45,1279.41,206,2,"2"
2026-06-01,SKU1563,PROD1563,华为笔记本电脑 SKU1563,电脑办公,电脑办公,华为,6292.11,2566.11,8798.71,641,4,"4"
2026-06-01,SKU1564,PROD1564,三只松鼠笔记本电脑 SKU1564,电脑办公,电脑办公,三只松鼠,4351.83,551.77,9329.03,583,4,"4"
2026-06-01,SKU1565,PROD1565,Apple护肤精华 SKU1565,美妆个护,美妆个护,Apple,566.82,225.06,774.68,795,5,"5"
2026-06-01,SKU1566,PROD1566,格力日用商品 SKU1566,日用百货,日用百货,格力,464.25,445.4,478.79,300,3,"3"
2026-06-01,SKU1567,PROD1567,Apple智能手机 SKU1567,手机数码,手机数码,Apple,4979.88,2898.01,6908.89,510,4,"4"
2026-06-01,SKU1568,PROD1568,欧莱雅时尚运动鞋 SKU1568,服饰鞋包,服饰鞋包,欧莱雅,613.69,162.91,1269.18,601,4,"4"
2026-06-01,SKU1569,PROD1569,联想运动装备 SKU1569,运动户外,运动户外,联想,434.88,142.15,727.62,314,2,"2"
2026-06-01,SKU1570,PROD1570,格力智能手机 SKU1570,手机数码,手机数码,格力,5733.32,3225.72,7763.43,663,4,"4"
2026-06-01,SKU1571,PROD1571,三星时尚运动鞋 SKU1571,服饰鞋包,服饰鞋包,三星,813.21,102.84,1571.77,765,4,"4"
2026-06-01,SKU1572,PROD1572,良品铺子运动装备 SKU1572,运动户外,运动户外,良品铺子,1523.56,690.66,2590.96,645,4,"4"
2026-06-01,SKU1573,PROD1573,海尔智能手机 SKU1573,手机数码,手机数码,海尔,4567.42,926.54,8208.29,180,2,"2"
2026-06-01,SKU1574,PROD1574,联想时尚运动鞋 SKU1574,服饰鞋包,服饰鞋包,联想,985.8,349.04,1428.9,524,3,"3"
2026-06-01,SKU1575,PROD1575,三只松鼠精选零食礼包 SKU1575,食品饮料,食品饮料,三只松鼠,87.9,23.54,152.26,324,2,"2"
2026-06-01,SKU1576,PROD1576,小米精选零食礼包 SKU1576,食品饮料,食品饮料,小米,122.25,27.25,198.26,584,5,"5"
2026-06-01,SKU1577,PROD1577,欧莱雅护肤精华 SKU1577,美妆个护,美妆个护,欧莱雅,333.14,53.21,580.28,365,3,"3"
2026-06-01,SKU1578,PROD1578,索尼智能家电 SKU1578,家用电器,家用电器,索尼,3360.86,2220.14,4032.48,452,3,"3"
2026-06-01,SKU1579,PROD1579,欧莱雅精选零食礼包 SKU1579,食品饮料,食品饮料,欧莱雅,139.34,59.06,181.12,256,4,"4"
2026-06-01,SKU1580,PROD1580,三星时尚运动鞋 SKU1580,服饰鞋包,服饰鞋包,三星,793.03,676.57,909.48,232,2,"2"
2026-06-01,SKU1581,PROD1581,欧莱雅精选零食礼包 SKU1581,食品饮料,食品饮料,欧莱雅,134.12,119.08,161.32,694,4,"4"
2026-06-01,SKU1582,PROD1582,华为精选零食礼包 SKU1582,食品饮料,食品饮料,华为,58.74,5.85,121.12,288,3,"3"
2026-06-01,SKU1583,PROD1583,欧莱雅精选零食礼包 SKU1583,食品饮料,食品饮料,欧莱雅,134.47,76.7,192.23,119,2,"2"
2026-06-01,SKU1584,PROD1584,小米护肤精华 SKU1584,美妆个护,美妆个护,小米,292.59,87.48,773.13,535,4,"4"
2026-06-01,SKU1585,PROD1585,NIKE护肤精华 SKU1585,美妆个护,美妆个护,NIKE,360.1,137.9,485.32,414,3,"3"
2026-06-01,SKU1586,PROD1586,小米智能手机 SKU1586,手机数码,手机数码,小米,4897.27,1056.96,7515.55,234,3,"3"
2026-06-01,SKU1587,PROD1587,索尼笔记本电脑 SKU1587,电脑办公,电脑办公,索尼,5967.9,1806.95,10231.67,691,5,"5"
2026-06-01,SKU1588,PROD1588,三星智能手机 SKU1588,手机数码,手机数码,三星,4411.21,2591.82,5330.83,389,3,"3"
2026-06-01,SKU1589,PROD1589,三星时尚运动鞋 SKU1589,服饰鞋包,服饰鞋包,三星,679.16,219.27,1389.3,414,3,"3"
2026-06-01,SKU1590,PROD1590,NIKE日用商品 SKU1590,日用百货,日用百货,NIKE,229.47,60.41,318.61,514,4,"4"
2026-06-01,SKU1591,PROD1591,联想精选零食礼包 SKU1591,食品饮料,食品饮料,联想,122.54,117.27,127.81,414,2,"2"
2026-06-01,SKU1592,PROD1592,索尼运动装备 SKU1592,运动户外,运动户外,索尼,1766.59,141.63,2724.51,404,3,"3"
2026-06-01,SKU1593,PROD1593,索尼笔记本电脑 SKU1593,电脑办公,电脑办公,索尼,6035.94,5937.92,6133.97,367,2,"2"
2026-06-01,SKU1594,PROD1594,格力日用商品 SKU1594,日用百货,日用百货,格力,372.0,278.86,460.01,465,4,"4"
2026-06-01,SKU1595,PROD1595,良品铺子精选零食礼包 SKU1595,食品饮料,食品饮料,良品铺子,128.56,87.51,199.18,538,3,"3"
2026-06-01,SKU1596,PROD1596,索尼护肤精华 SKU1596,美妆个护,美妆个护,索尼,338.16,132.28,544.04,283,2,"2"
2026-06-01,SKU1597,PROD1597,Apple运动装备 SKU1597,运动户外,运动户外,Apple,1258.47,269.73,2606.11,574,3,"3"
2026-06-01,SKU1598,PROD1598,海尔护肤精华 SKU1598,美妆个护,美妆个护,海尔,390.65,141.25,702.32,772,5,"5"
2026-06-01,SKU1599,PROD1599,索尼时尚运动鞋 SKU1599,服饰鞋包,服饰鞋包,索尼,943.86,515.88,1371.84,373,2,"2"
2026-06-01,SKU1600,PROD1600,联想智能手机 SKU1600,手机数码,手机数码,联想,4580.7,2834.2,6549.4,701,5,"5"
2026-06-01,SKU1601,PROD1601,索尼护肤精华 SKU1601,美妆个护,美妆个护,索尼,507.95,260.17,755.72,234,2,"2"
2026-06-01,SKU1602,PROD1602,Adidas笔记本电脑 SKU1602,电脑办公,电脑办公,Adidas,3844.57,3262.77,4811.18,564,4,"4"
2026-06-01,SKU1603,PROD1603,华为时尚运动鞋 SKU1603,服饰鞋包,服饰鞋包,华为,705.43,248.9,1006.75,641,5,"5"
2026-06-01,SKU1604,PROD1604,NIKE智能手机 SKU1604,手机数码,手机数码,NIKE,4939.66,626.02,8109.14,680,4,"4"
2026-06-01,SKU1605,PROD1605,Apple运动装备 SKU1605,运动户外,运动户外,Apple,2004.04,175.69,2970.01,364,3,"3"
2026-06-01,SKU1606,PROD1606,良品铺子笔记本电脑 SKU1606,电脑办公,电脑办公,良品铺子,7541.46,6010.29,9734.11,426,3,"3"
2026-06-01,SKU1607,PROD1607,NIKE笔记本电脑 SKU1607,电脑办公,电脑办公,NIKE,6258.38,2986.14,8980.77,379,3,"3"
2026-06-01,SKU1608,PROD1608,Adidas智能家电 SKU1608,家用电器,家用电器,Adidas,2519.77,2038.17,3001.36,308,2,"2"
2026-06-01,SKU1609,PROD1609,索尼运动装备 SKU1609,运动户外,运动户外,索尼,1946.23,1477.46,2871.64,395,3,"3"
2026-06-01,SKU1610,PROD1610,海尔时尚运动鞋 SKU1610,服饰鞋包,服饰鞋包,海尔,1088.19,451.55,1466.27,757,5,"5"
2026-06-01,SKU1611,PROD1611,欧莱雅时尚运动鞋 SKU1611,服饰鞋包,服饰鞋包,欧莱雅,617.93,246.15,982.81,761,5,"5"
2026-06-01,SKU1612,PROD1612,华为护肤精华 SKU1612,美妆个护,美妆个护,华为,605.4,471.14,739.66,329,2,"2"
2026-06-01,SKU1613,PROD1613,海尔运动装备 SKU1613,运动户外,运动户外,海尔,1622.92,1055.95,2271.87,587,4,"4"
2026-06-01,SKU1614,PROD1614,欧莱雅运动装备 SKU1614,运动户外,运动户外,欧莱雅,2074.93,888.32,2916.51,359,3,"3"
2026-06-01,SKU1615,PROD1615,Adidas精选零食礼包 SKU1615,食品饮料,食品饮料,Adidas,97.09,45.93,165.89,598,4,"4"
2026-06-01,SKU1616,PROD1616,索尼护肤精华 SKU1616,美妆个护,美妆个护,索尼,412.59,338.93,486.24,284,2,"2"
2026-06-01,SKU1617,PROD1617,三只松鼠护肤精华 SKU1617,美妆个护,美妆个护,三只松鼠,629.32,597.0,661.63,234,2,"2"
2026-06-01,SKU1618,PROD1618,欧莱雅时尚运动鞋 SKU1618,服饰鞋包,服饰鞋包,欧莱雅,878.52,647.97,1179.45,369,3,"3"
2026-06-01,SKU1619,PROD1619,索尼运动装备 SKU1619,运动户外,运动户外,索尼,1164.09,272.63,2322.68,805,5,"5"
2026-06-01,SKU1620,PROD1620,三星日用商品 SKU1620,日用百货,日用百货,三星,162.44,49.17,318.02,578,5,"5"
2026-06-01,SKU1621,PROD1621,海尔护肤精华 SKU1621,美妆个护,美妆个护,海尔,719.41,679.5,759.33,296,2,"2"
2026-06-01,SKU1622,PROD1622,华为智能手机 SKU1622,手机数码,手机数码,华为,5555.11,1839.14,7153.91,582,4,"4"
2026-06-01,SKU1623,PROD1623,三只松鼠运动装备 SKU1623,运动户外,运动户外,三只松鼠,2351.72,2255.77,2405.61,371,3,"3"
2026-06-01,SKU1624,PROD1624,Apple智能手机 SKU1624,手机数码,手机数码,Apple,6654.4,4091.96,7994.72,655,4,"4"
2026-06-01,SKU1625,PROD1625,NIKE运动装备 SKU1625,运动户外,运动户外,NIKE,2368.02,1392.73,3061.54,644,5,"5"
2026-06-01,SKU1626,PROD1626,良品铺子智能家电 SKU1626,家用电器,家用电器,良品铺子,2026.82,783.57,4076.2,665,5,"5"
2026-06-01,SKU1627,PROD1627,三星护肤精华 SKU1627,美妆个护,美妆个护,三星,492.44,136.71,708.4,787,4,"4"
2026-06-01,SKU1628,PROD1628,Apple笔记本电脑 SKU1628,电脑办公,电脑办公,Apple,3898.32,324.43,9728.12,330,3,"3"
2026-06-01,SKU1629,PROD1629,海尔时尚运动鞋 SKU1629,服饰鞋包,服饰鞋包,海尔,577.79,62.42,1245.99,849,5,"5"
2026-06-01,SKU1630,PROD1630,索尼智能手机 SKU1630,手机数码,手机数码,索尼,4584.02,1211.01,7957.04,329,2,"2"
2026-06-01,SKU1631,PROD1631,格力智能手机 SKU1631,手机数码,手机数码,格力,4786.73,2710.61,6862.84,485,2,"2"
2026-06-01,SKU1632,PROD1632,索尼智能手机 SKU1632,手机数码,手机数码,索尼,5056.27,2113.9,7998.65,240,2,"2"
2026-06-01,SKU1633,PROD1633,Apple时尚运动鞋 SKU1633,服饰鞋包,服饰鞋包,Apple,608.62,69.18,1148.07,246,2,"2"
2026-06-01,SKU1634,PROD1634,三星笔记本电脑 SKU1634,电脑办公,电脑办公,三星,3620.88,2900.96,4842.75,408,3,"3"
2026-06-01,SKU1635,PROD1635,美的笔记本电脑 SKU1635,电脑办公,电脑办公,美的,3897.7,1119.27,9857.96,869,5,"5"
2026-06-01,SKU1636,PROD1636,小米运动装备 SKU1636,运动户外,运动户外,小米,1189.63,1048.5,1369.31,418,3,"3"
2026-06-01,SKU1637,PROD1637,NIKE运动装备 SKU1637,运动户外,运动户外,NIKE,1637.27,560.66,2713.88,129,2,"2"
2026-06-01,SKU1638,PROD1638,三只松鼠运动装备 SKU1638,运动户外,运动户外,三只松鼠,1441.44,723.92,2158.97,274,2,"2"
2026-06-01,SKU1639,PROD1639,Adidas智能家电 SKU1639,家用电器,家用电器,Adidas,2553.03,1968.07,3138.0,240,2,"2"
2026-06-01,SKU1640,PROD1640,良品铺子护肤精华 SKU1640,美妆个护,美妆个护,良品铺子,427.64,43.3,684.44,661,5,"5"
2026-06-01,SKU1641,PROD1641,良品铺子护肤精华 SKU1641,美妆个护,美妆个护,良品铺子,383.51,78.46,677.3,725,4,"4"
2026-06-01,SKU1642,PROD1642,欧莱雅笔记本电脑 SKU1642,电脑办公,电脑办公,欧莱雅,4039.53,682.29,9351.72,540,4,"4"
2026-06-01,SKU1643,PROD1643,良品铺子智能手机 SKU1643,手机数码,手机数码,良品铺子,3228.93,2464.9,3992.95,220,2,"2"
2026-06-01,SKU1644,PROD1644,欧莱雅运动装备 SKU1644,运动户外,运动户外,欧莱雅,2179.42,1797.78,2643.76,452,3,"3"
2026-06-01,SKU1645,PROD1645,欧莱雅护肤精华 SKU1645,美妆个护,美妆个护,欧莱雅,519.65,334.39,687.35,517,3,"3"
2026-06-01,SKU1646,PROD1646,三只松鼠精选零食礼包 SKU1646,食品饮料,食品饮料,三只松鼠,77.44,68.05,86.82,301,2,"2"
2026-06-01,SKU1647,PROD1647,Adidas智能手机 SKU1647,手机数码,手机数码,Adidas,4478.2,2083.85,7278.93,281,3,"3"
2026-06-01,SKU1648,PROD1648,NIKE智能家电 SKU1648,家用电器,家用电器,NIKE,3279.96,1716.81,4843.11,247,2,"2"
2026-06-01,SKU1649,PROD1649,海尔精选零食礼包 SKU1649,食品饮料,食品饮料,海尔,119.71,41.78,191.49,546,4,"4"
2026-06-01,SKU1650,PROD1650,Adidas智能家电 SKU1650,家用电器,家用电器,Adidas,2565.79,438.36,4471.17,743,4,"4"
2026-06-01,SKU1651,PROD1651,欧莱雅时尚运动鞋 SKU1651,服饰鞋包,服饰鞋包,欧莱雅,557.55,385.37,729.73,283,2,"2"
2026-06-01,SKU1652,PROD1652,美的日用商品 SKU1652,日用百货,日用百货,美的,393.87,181.45,522.58,788,5,"5"
2026-06-01,SKU1653,PROD1653,Adidas笔记本电脑 SKU1653,电脑办公,电脑办公,Adidas,3997.85,1284.36,8574.96,425,3,"3"
2026-06-01,SKU1654,PROD1654,格力运动装备 SKU1654,运动户外,运动户外,格力,2021.79,891.73,2951.68,815,5,"5"
2026-06-01,SKU1655,PROD1655,三只松鼠护肤精华 SKU1655,美妆个护,美妆个护,三只松鼠,356.1,306.62,405.58,463,2,"2"
2026-06-01,SKU1656,PROD1656,三星智能家电 SKU1656,家用电器,家用电器,三星,2837.76,2338.6,3828.43,373,3,"3"
2026-06-01,SKU1657,PROD1657,Adidas智能家电 SKU1657,家用电器,家用电器,Adidas,1155.16,484.1,1826.22,287,2,"2"
2026-06-01,SKU1658,PROD1658,联想精选零食礼包 SKU1658,食品饮料,食品饮料,联想,108.37,17.48,191.02,760,5,"5"
2026-06-01,SKU1659,PROD1659,三只松鼠精选零食礼包 SKU1659,食品饮料,食品饮料,三只松鼠,156.5,99.19,185.31,666,4,"4"
2026-06-01,SKU1660,PROD1660,Adidas精选零食礼包 SKU1660,食品饮料,食品饮料,Adidas,111.7,38.76,182.95,600,4,"4"
2026-06-01,SKU1661,PROD1661,NIKE精选零食礼包 SKU1661,食品饮料,食品饮料,NIKE,98.6,52.44,161.09,213,3,"3"
2026-06-01,SKU1662,PROD1662,良品铺子智能手机 SKU1662,手机数码,手机数码,良品铺子,4604.05,1570.34,7194.38,442,3,"3"
2026-06-01,SKU1663,PROD1663,海尔日用商品 SKU1663,日用百货,日用百货,海尔,338.33,61.79,511.27,473,3,"3"
2026-06-01,SKU1664,PROD1664,小米智能手机 SKU1664,手机数码,手机数码,小米,3344.88,1702.23,4987.53,288,2,"2"
2026-06-01,SKU1665,PROD1665,海尔精选零食礼包 SKU1665,食品饮料,食品饮料,海尔,135.8,81.63,165.45,508,4,"4"
